customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,tenure_group,AvgMonthlyCharge
3923-CSIHK,Yes,Female,Yes,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,3444.85,+3 anos,68.89699999999999
3926-CUQZX,Yes,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,0-1 ano,45.1
3926-YZVVX,No,Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,+3 anos,49.4890243902439
3927-NLNRY,Yes,Male,No,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,+3 anos,91.84811320754717
3930-ZGWVE,No,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,0-1 ano,19.75
3932-CMDTD,Yes,Female,No,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,443.9,0-1 ano,110.975
3932-IJWDZ,No,Male,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.85,+3 anos,105.50777777777779
3933-DQPWX,No,Female,No,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,+3 anos,38.655
3934-HXCFZ,Yes,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,1-2 anos,95.0608695652174
3935-TBRZZ,No,Male,No,Yes,Yes,44,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,25.7,1110.5,+3 anos,25.238636363636363
3936-QQFLL,No,Male,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,39.3,0-1 ano,19.65
3938-YFPXD,No,Male,No,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,+3 anos,83.29305555555555
3941-XTSKM,No,Male,No,Yes,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.1,2049.05,+3 anos,48.786904761904765
3943-KDREE,Yes,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,2-3 anos,70.575
3945-GFWQL,Yes,Female,No,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,0-1 ano,40.050000000000004
3946-JEWRQ,No,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.2,4563.0,+3 anos,97.08510638297872
3946-MHCZW,Yes,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,0-1 ano,50.9
3948-FVVRP,No,Male,No,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,0-1 ano,50.31111111111111
3948-KXDUF,No,Male,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4447.55,+3 anos,67.38712121212122
3948-XHGNA,Yes,Male,No,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,1-2 anos,50.43333333333334
3950-VPYJB,No,Male,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,+3 anos,61.56842105263158
3951-NJCVI,No,Female,Yes,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,+3 anos,93.91666666666667
3955-JBZZM,No,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,1-2 anos,82.065
3956-CJUST,No,Female,Yes,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,1-2 anos,71.45869565217392
3956-MGXOG,No,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,2-3 anos,80.17678571428571
3957-HHLMR,No,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,+3 anos,64.90214285714285
3957-LXOLK,Yes,Female,Yes,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,2-3 anos,112.58928571428571
3957-SQXML,No,Female,No,Yes,Yes,34,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.95,894.3,2-3 anos,26.302941176470586
3961-SXAXY,No,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,0-1 ano,44.05
3963-RYFNS,No,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,+3 anos,111.29930555555556
3966-HRMZA,No,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,0-1 ano,67.63333333333334
3967-KXAPS,No,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,+3 anos,93.33194444444445
3967-VQOGC,No,Female,No,Yes,Yes,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.9,1680.25,+3 anos,25.078358208955223
3969-GYXEL,No,Female,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838.7,0-1 ano,76.24545454545455
3969-JQABI,No,Female,No,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.25,3791.6,+3 anos,65.37241379310345
3970-XGJDU,No,Female,No,No,No,62,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.2,1123.65,+3 anos,18.123387096774195
3973-SKMLN,No,Male,No,No,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.9,1355.1,+3 anos,19.085915492957746
3976-BWUCK,Yes,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.1,2804.45,2-3 anos,93.48166666666665
3976-HXHCE,No,Male,No,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.3,1414.8,+3 anos,19.65
3976-NLDEZ,No,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.6,20.6,0-1 ano,20.6
3977-QCRSL,No,Female,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.15,117.95,0-1 ano,23.59
3978-YNKDD,No,Male,No,No,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.85,467.5,1-2 anos,24.605263157894736
3981-QSVQI,No,Male,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,0-1 ano,21.1125
3982-DQLUS,No,Male,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45,+3 anos,87.51461538461538
3982-JGSFD,No,Male,No,No,No,36,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.35,695.85,2-3 anos,19.329166666666666
3982-XWFZQ,Yes,Female,No,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,+3 anos,52.46785714285714
3985-HOYPM,No,Male,No,No,No,26,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.4,525.55,2-3 anos,20.213461538461537
3987-KQDDU,No,Male,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,661.55,0-1 ano,73.50555555555555
3988-RQIXO,Yes,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,0-1 ano,91.3
3990-QYKBE,Yes,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,+3 anos,93.87567567567568
3992-YWPKO,Yes,Female,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.9,669.45,0-1 ano,111.575
3995-RWMUH,,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,0-1 ano,46.07142857142857
3995-WFCSM,No,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.85,111.4,0-1 ano,55.7
3996-ZNWYK,No,Male,Yes,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.8,1388.45,+3 anos,19.555633802816903
3999-QGRJH,Yes,Male,Yes,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,560.85,0-1 ano,70.10625
3999-WRNGR,No,Female,No,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,+3 anos,51.1575
4000-VGMQP,No,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,+3 anos,75.33026315789475
4001-TSBTV,No,Female,No,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.55,5511.65,+3 anos,95.02844827586206
4002-BQWPQ,No,Male,No,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,2-3 anos,81.152
4003-FUSHP,No,Male,No,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,1-2 anos,57.53684210526316
4003-OCTMP,No,Female,No,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,1910.75,2-3 anos,61.63709677419355
4006-HKYHO,No,Male,No,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,+3 anos,84.27777777777777
4007-NHVHI,No,Female,Yes,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.85,5219.65,+3 anos,93.20803571428571
4009-ALQFH,Yes,Female,No,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,2-3 anos,94.762
4010-YLMVT,No,Female,No,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,+3 anos,105.24910714285714
4011-ARPHK,No,Male,No,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,2-3 anos,52.27222222222222
4012-YCFAI,No,Male,No,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,+3 anos,62.769999999999996
4012-ZTHBR,No,Female,No,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,1-2 anos,44.107142857142854
4013-GUXND,No,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.8,20.8,0-1 ano,20.8
4013-TLDHQ,Yes,Male,No,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,1-2 anos,78.47105263157896
4013-UBXWQ,Yes,Female,No,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,0-1 ano,74.44285714285715
4016-BJKTZ,No,Female,No,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,2-3 anos,112.36200000000001
4018-KJYUY,No,Male,No,No,Yes,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.15,432.5,1-2 anos,19.65909090909091
4018-PPNDW,No,Female,No,Yes,Yes,61,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.1,1551.6,+3 anos,25.43606557377049
4020-KIUDI,No,Male,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.85,138.85,0-1 ano,23.141666666666666
4021-RQSNY,Yes,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,2-3 anos,103.59137931034483
4023-RTIQM,No,Female,Yes,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1580.1,2-3 anos,50.97096774193548
4024-CSNBY,No,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,+3 anos,95.13541666666667
4026-SKKHW,No,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3,0-1 ano,50.76666666666667
4029-HPFVY,No,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,0-1 ano,73.46666666666667
4030-VPZBD,Yes,Female,No,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.9,59.05,0-1 ano,29.525
4032-RMHCI,No,Female,No,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,+3 anos,34.44878048780488
4039-HEUNW,Yes,Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3436.1,2-3 anos,95.44722222222222
4039-PIMHX,No,Male,Yes,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,+3 anos,48.946938775510205
4043-MKDTV,No,Male,No,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,+3 anos,102.70070422535211
4047-GGUUG,,Female,No,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.45,227.45,0-1 ano,18.954166666666666
4049-ZPALD,No,Female,No,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,+3 anos,99.621875
4054-CUMIA,No,Female,No,Yes,Yes,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.25,401.95,1-2 anos,22.330555555555556
4056-QHXHZ,No,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,107.45,7576.7,+3 anos,105.23194444444444
4057-FKCZK,No,Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.5,4828.05,+3 anos,83.24224137931034
4059-IIEBK,No,Female,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,0-1 ano,74.70714285714287
4060-BTPXO,,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,+3 anos,101.7455223880597
4060-LDNLU,No,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,0-1 ano,91.38571428571429
4061-UKJWL,No,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.45,141.7,0-1 ano,47.23333333333333
4062-HBMOS,No,Male,No,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,+3 anos,103.16923076923078
4063-EIKNQ,No,Male,No,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.95,267.35,0-1 ano,24.30454545454546
4065-JJAVA,No,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,0-1 ano,49.5
4067-HLYQI,No,Female,No,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,2-3 anos,72.9121212121212
4070-OKWVH,No,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.6,5025.8,+3 anos,96.65
4072-IPYLT,No,Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815.0,2-3 anos,50.416666666666664
4074-SJFFA,Yes,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,0-1 ano,54.75
4075-JFPGR,No,Female,No,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,+3 anos,90.57941176470588
4075-WKNIU,No,Female,No,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,,0-1 ano,
4077-CROMM,Yes,Female,No,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,2-3 anos,104.62741935483871
4077-HWUYD,No,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,+3 anos,89.76597222222222
4078-SAYYN,Yes,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,0-1 ano,102.70454545454545
4079-ULGFR,No,Male,No,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,275.7,1-2 anos,17.23125
4079-VTGLK,No,Male,Yes,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,2-3 anos,72.725
4079-WWQQQ,No,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,+3 anos,66.77013888888888
4080-IIARD,No,Female,No,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.2,981.45,1-2 anos,75.49615384615385
4080-OGPJL,Yes,Female,No,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,0-1 ano,70.45625
4081-DYXAV,Yes,Female,No,No,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.85,893.55,1-2 anos,47.02894736842105
4083-BFNYK,No,Female,Yes,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95.0,3591.25,+3 anos,94.50657894736842
4083-EUGRJ,Yes,Male,No,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,178.5,0-1 ano,19.833333333333332
4086-ATNFV,No,Female,No,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,2-3 anos,60.06029411764706
4086-WITJG,No,Male,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,1301.1,+3 anos,18.325352112676054
4086-YQSNZ,Yes,Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,224.05,0-1 ano,74.68333333333334
4087-ULYNQ,,Female,No,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,873.4,+3 anos,18.582978723404256
4088-YLDSU,Yes,Male,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.15,5743.05,+3 anos,104.41909090909091
4090-KPJIP,No,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,0-1 ano,70.8
4091-TVOCN,No,Male,No,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,+3 anos,76.71770833333333
4092-OFQZS,No,Male,No,Yes,No,20,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.65,417.5,1-2 anos,20.875
4094-NSEDU,Yes,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,1-2 anos,93.98809523809524
4097-YODCF,No,Male,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,2-3 anos,102.08235294117648
4098-NAUKP,No,Male,Yes,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.65,5683.6,+3 anos,83.58235294117648
4102-BEFEK,,Male,No,No,No,62,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.05,1201.65,+3 anos,19.381451612903227
4102-HLENU,No,Female,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,65.65,4322.85,+3 anos,64.52014925373135
4102-OQUPX,Yes,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,0-1 ano,74.4
4104-PVRPS,No,Male,No,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,1-2 anos,54.80625
4106-HADHQ,Yes,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.0,3182.95,+3 anos,81.61410256410257
4109-CYRBD,No,Male,Yes,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442.0,2-3 anos,49.724137931034484
4110-PFEUZ,Yes,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,0-1 ano,69.55
4111-BNXIF,No,Female,No,Yes,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,4103.9,+3 anos,61.252238805970144
4112-LUEIZ,Yes,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,0-1 ano,86.31
4114-QMKVN,No,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,+3 anos,68.13214285714285
4115-BNPJY,No,Male,No,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.55,2054.4,2-3 anos,70.84137931034483
4115-NZRKS,No,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,0-1 ano,82.05
4115-UMJFQ,No,Male,No,No,No,69,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.75,2492.25,+3 anos,36.119565217391305
4116-IQRFR,No,Male,No,Yes,Yes,4,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.1,73.1,0-1 ano,18.275
4116-TZAQJ,Yes,Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.65,0-1 ano,71.07222222222222
4118-CEVPF,No,Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,2-3 anos,109.60857142857144
4119-ZYPZY,No,Male,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,+3 anos,107.36901408450704
4121-AGSIN,No,Female,No,Yes,Yes,58,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.5,1497.9,+3 anos,25.82586206896552
4123-DVHPH,No,Male,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,0-1 ano,89.03333333333333
4123-FCVCB,No,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,0-1 ano,71.20416666666667
4123-VPQTQ,,Female,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.55,61.05,0-1 ano,20.349999999999998
4124-MMETB,Yes,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,1-2 anos,95.66136363636365
4128-ETESU,No,Female,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4747.2,+3 anos,101.00425531914894
4129-LYCOI,No,Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,+3 anos,105.06044776119403
4130-MZLCC,No,Female,No,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.55,244.75,0-1 ano,48.95
4132-KALRO,No,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,0-1 ano,99.8125
4132-POCZS,No,Male,No,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,+3 anos,38.86346153846154
